customer_id,customer_segment,contract_type,monthly_fee,total_revenue,support_tickets,payment_failures,nps_score,churn,churn_probability,predicted_churn,expected_monthly_loss,expected_revenue_at_risk
CUST_02754,Individual,Quarterly,30,1710,2,0,8,0,0.6571826123211331,0,19.715478369633992,1123.7822670691376
CUST_02755,SME,Monthly,50,2850,1,0,-29,0,0.2894563407953597,0,14.472817039767985,824.9505712667751
CUST_02756,Enterprise,Monthly,30,1260,0,0,11,0,0.2894563407953597,0,8.683690223860792,364.7149894021532
CUST_02757,SME,Monthly,30,1530,1,0,16,0,0.6716206568876627,1,20.14861970662988,1027.5796050381239
CUST_02758,SME,Monthly,30,1470,2,0,14,0,0.2894563407953597,0,8.683690223860792,425.50082096917873
CUST_02759,Individual,Monthly,20,1140,0,0,27,0,0.2894563407953597,0,5.789126815907194,329.98022850671003
CUST_02760,Enterprise,Monthly,10,70,1,1,36,0,0.2894563407953597,0,2.894563407953597,20.261943855675177
CUST_02761,SME,Monthly,10,180,0,0,86,0,0.2894563407953597,0,2.894563407953597,52.102141343164746
CUST_02762,Enterprise,Quarterly,10,60,3,0,-9,0,0.2894563407953597,0,2.894563407953597,17.367380447721583
CUST_02763,SME,Monthly,30,1770,2,0,28,0,0.2894563407953597,0,8.683690223860792,512.3377232077867
CUST_02764,SME,Quarterly,50,2050,1,0,1,0,0.2894563407953597,0,14.472817039767985,593.3854986304874
CUST_02765,Individual,Quarterly,50,2000,1,0,-8,0,0.5795360800968157,0,28.976804004840783,1159.0721601936314
CUST_02766,Individual,Yearly,20,540,0,0,19,0,0.2894563407953597,0,5.789126815907194,156.30642402949425
CUST_02767,Individual,Monthly,50,2700,2,1,31,0,0.2894563407953597,0,14.472817039767985,781.5321201474712
CUST_02768,SME,Monthly,70,3780,0,0,76,1,0.2894563407953597,0,20.261943855675177,1094.1449682064597
CUST_02769,Individual,Yearly,20,1120,2,0,2,0,0.2894563407953597,0,5.789126815907194,324.19110169080284
CUST_02770,Individual,Yearly,30,1230,2,0,61,0,0.2894563407953597,0,8.683690223860792,356.03129917829244
CUST_02771,Individual,Monthly,30,720,3,1,-25,1,0.5979836340593018,0,17.939509021779052,430.54821652269726
CUST_02772,Individual,Monthly,70,2310,0,0,1,0,0.2894563407953597,0,20.261943855675177,668.6441472372809
CUST_02773,SME,Yearly,50,1550,0,2,7,0,0.5838334064717418,0,29.191670323587086,904.9417800311998
CUST_02774,SME,Monthly,10,340,1,0,-3,0,0.2894563407953597,0,2.894563407953597,98.4151558704223
CUST_02775,Individual,Yearly,100,2200,2,1,5,0,0.2894563407953597,0,28.94563407953597,636.8039497497913
CUST_02776,Individual,Yearly,70,1680,0,0,-7,0,0.2894563407953597,0,20.261943855675177,486.2866525362043
CUST_02777,Individual,Monthly,10,360,3,0,-15,0,0.2894563407953597,0,2.894563407953597,104.20428268632949
CUST_02778,Individual,Yearly,100,2800,0,0,52,0,0.2894563407953597,0,28.94563407953597,810.4777542270072
CUST_02779,Individual,Monthly,10,200,1,0,27,0,0.2894563407953597,0,2.894563407953597,57.89126815907194
CUST_02780,Individual,Quarterly,50,900,0,1,39,0,0.2894563407953597,0,14.472817039767985,260.51070671582374
CUST_02781,Individual,Monthly,30,1260,1,0,4,0,0.2894563407953597,0,8.683690223860792,364.7149894021532
CUST_02782,Individual,Monthly,20,640,1,1,-53,0,0.5760429942571977,0,11.520859885143954,368.66751632460654
CUST_02783,SME,Quarterly,10,330,1,1,25,0,0.2894563407953597,0,2.894563407953597,95.5205924624687
CUST_02784,Individual,Monthly,20,200,1,0,15,0,0.2894563407953597,0,5.789126815907194,57.89126815907194
CUST_02785,Individual,Yearly,20,180,4,0,34,0,0.2894563407953597,0,5.789126815907194,52.102141343164746
CUST_02786,Individual,Monthly,70,3850,2,0,30,0,0.6571826123211331,0,46.002782862479314,2530.1530574363624
CUST_02787,Enterprise,Monthly,30,750,1,0,-7,0,0.2894563407953597,0,8.683690223860792,217.09225559651978
CUST_02788,Individual,Monthly,20,260,0,1,56,0,0.5766821406664,0,11.533642813328001,149.937356573264
CUST_02789,Individual,Yearly,30,1410,2,0,37,0,0.4907040805482913,0,14.721122416448738,691.8927535730908
CUST_02790,Individual,Monthly,30,1500,1,2,15,0,0.5263651790572894,0,15.790955371718683,789.5477685859341
CUST_02791,SME,Yearly,50,2900,1,0,45,0,0.2894563407953597,0,14.472817039767985,839.4233883065432
CUST_02792,SME,Monthly,20,900,3,1,-69,0,0.2894563407953597,0,5.789126815907194,260.51070671582374
CUST_02793,SME,Monthly,20,100,1,0,0,1,0.6911071760548475,1,13.822143521096951,69.11071760548475
CUST_02794,Individual,Yearly,70,2170,1,1,-47,0,0.6709045975780855,1,46.963321830465986,1455.8629767444456
CUST_02795,SME,Monthly,20,620,1,0,-50,0,0.2894563407953597,0,5.789126815907194,179.462931293123
CUST_02796,SME,Monthly,20,680,1,0,3,1,0.2894563407953597,0,5.789126815907194,196.8303117408446
CUST_02797,Individual,Yearly,50,1300,1,0,22,1,0.6061760239310512,0,30.308801196552558,788.0288311103666
CUST_02798,SME,Quarterly,20,140,1,1,-100,0,0.2894563407953597,0,5.789126815907194,40.523887711350355
CUST_02799,Individual,Quarterly,10,410,0,0,56,0,0.2894563407953597,0,2.894563407953597,118.67709972609748
CUST_02800,Individual,Yearly,50,2550,4,1,-10,0,0.2894563407953597,0,14.472817039767985,738.1136690281672
CUST_02801,SME,Quarterly,20,920,2,1,13,0,0.2894563407953597,0,5.789126815907194,266.29983353173094
CUST_02802,SME,Yearly,30,1470,0,1,-13,0,0.5956934552762067,0,17.8708036582862,875.6693792560238
CUST_02803,Individual,Quarterly,10,520,0,1,10,0,0.6709045975780855,1,6.709045975780855,348.8703907406045
CUST_02804,Individual,Quarterly,30,600,2,0,85,0,0.2894563407953597,0,8.683690223860792,173.6738044772158
CUST_02805,SME,Monthly,20,860,2,0,71,0,0.2894563407953597,0,5.789126815907194,248.93245308400935
CUST_02806,Individual,Yearly,30,660,1,1,15,0,0.2894563407953597,0,8.683690223860792,191.0411849249374
CUST_02807,Individual,Quarterly,50,250,1,0,-29,0,0.6819992823127102,1,34.09996411563551,170.49982057817755
CUST_02808,Individual,Monthly,10,120,2,0,-26,0,0.2894563407953597,0,2.894563407953597,34.734760895443166
CUST_02809,Enterprise,Quarterly,30,630,1,0,73,0,0.2894563407953597,0,8.683690223860792,182.3574947010766
CUST_02810,Enterprise,Monthly,50,450,0,0,-53,0,0.2894563407953597,0,14.472817039767985,130.25535335791187
CUST_02811,Individual,Quarterly,20,580,2,0,22,0,0.2894563407953597,0,5.789126815907194,167.88467766130861
CUST_02812,Individual,Yearly,10,270,2,1,93,0,0.2894563407953597,0,2.894563407953597,78.15321201474713
CUST_02813,Individual,Monthly,30,510,1,0,14,0,0.2894563407953597,0,8.683690223860792,147.62273380563346
CUST_02814,Individual,Yearly,10,400,0,1,12,0,0.5970125373246716,0,5.9701253732467165,238.80501492986866
CUST_02815,SME,Monthly,10,240,2,1,-48,0,0.2894563407953597,0,2.894563407953597,69.46952179088633
CUST_02816,Individual,Monthly,10,270,0,1,14,0,0.6716206568876627,1,6.716206568876627,181.33757735966893
CUST_02817,Individual,Monthly,70,560,0,0,53,0,0.2894563407953597,0,20.261943855675177,162.09555084540142
CUST_02818,SME,Monthly,50,2200,3,0,38,0,0.2894563407953597,0,14.472817039767985,636.8039497497913
CUST_02819,Individual,Quarterly,10,290,0,0,2,0,0.2894563407953597,0,2.894563407953597,83.94233883065431
CUST_02820,Individual,Yearly,20,380,0,1,78,0,0.2894563407953597,0,5.789126815907194,109.99340950223669
CUST_02821,Individual,Monthly,100,1000,2,0,-6,0,0.2933757121209954,0,29.33757121209954,293.3757121209954
CUST_02822,SME,Monthly,70,1680,2,2,-26,0,0.5838334064717418,0,40.86833845302192,980.8401228725262
CUST_02823,Individual,Quarterly,10,340,4,2,12,0,0.5906113936394697,0,5.906113936394696,200.8078738374197
CUST_02824,Individual,Quarterly,20,1120,0,0,21,0,0.6571826123211331,0,13.143652246422661,736.044525799669
CUST_02825,Individual,Yearly,50,2000,0,0,39,0,0.6891213433350484,1,34.45606716675242,1378.2426866700966
CUST_02826,Enterprise,Monthly,30,930,1,1,10,0,0.2894563407953597,0,8.683690223860792,269.1943969396845
CUST_02827,Individual,Yearly,50,2300,1,0,73,0,0.2894563407953597,0,14.472817039767985,665.7495838293273
CUST_02828,Enterprise,Monthly,100,5100,1,0,72,0,0.2894563407953597,0,28.94563407953597,1476.2273380563345
CUST_02829,SME,Monthly,20,80,1,0,72,0,0.7602590321956085,1,15.20518064391217,60.82072257564868
CUST_02830,SME,Yearly,20,820,2,0,9,0,0.2894563407953597,0,5.789126815907194,237.35419945219496
CUST_02831,Individual,Monthly,70,3150,1,0,-15,0,0.5993002702666944,0,41.95101891866861,1887.7958513400874
CUST_02832,Individual,Quarterly,10,310,2,0,99,0,0.2894563407953597,0,2.894563407953597,89.7314656465615
CUST_02833,Individual,Quarterly,20,180,1,1,27,1,0.6571826123211331,0,13.143652246422661,118.29287021780395
CUST_02834,Individual,Monthly,20,520,0,0,47,0,0.2894563407953597,0,5.789126815907194,150.51729721358706
CUST_02835,Enterprise,Quarterly,70,910,0,0,-9,0,0.5577570608967897,0,39.042994262775274,507.5589254160786
CUST_02836,Individual,Quarterly,20,1140,1,1,37,1,0.2894563407953597,0,5.789126815907194,329.98022850671003
CUST_02837,Individual,Monthly,30,1440,1,1,68,0,0.2894563407953597,0,8.683690223860792,416.81713074531797
CUST_02838,Individual,Quarterly,50,1300,1,0,-1,0,0.2894563407953597,0,14.472817039767985,376.2932430339676
CUST_02839,SME,Yearly,20,1080,0,0,42,0,0.2933757121209954,0,5.867514242419908,316.84576909067505
CUST_02840,Individual,Monthly,20,20,2,0,55,1,0.663712835435685,1,13.2742567087137,13.2742567087137
CUST_02841,Individual,Yearly,20,800,3,0,53,0,0.2894563407953597,0,5.789126815907194,231.56507263628777
CUST_02842,Individual,Monthly,70,630,1,1,100,0,0.7689414653217742,1,53.82590257252419,484.43312315271777
CUST_02843,SME,Monthly,20,620,0,0,-18,0,0.5871040204891627,0,11.742080409783252,364.00449270328085
CUST_02844,Individual,Quarterly,70,1680,2,0,-67,0,0.2894563407953597,0,20.261943855675177,486.2866525362043
CUST_02845,Individual,Monthly,10,450,1,0,19,0,0.2894563407953597,0,2.894563407953597,130.25535335791187
CUST_02846,Individual,Yearly,100,4900,0,2,55,0,0.5838334064717418,0,58.38334064717417,2860.7836917115346
CUST_02847,Enterprise,Yearly,70,1540,0,3,-81,0,0.5838334064717418,0,40.86833845302192,899.1034459664824
CUST_02848,Individual,Yearly,70,3990,0,0,53,0,0.2894563407953597,0,20.261943855675177,1154.9307997734852
CUST_02849,SME,Quarterly,50,450,0,0,51,0,0.6716206568876627,1,33.58103284438314,302.2292955994482
CUST_02850,SME,Yearly,30,1170,1,1,32,0,0.2894563407953597,0,8.683690223860792,338.66391873057086
CUST_02851,Individual,Quarterly,10,230,2,0,1,0,0.2894563407953597,0,2.894563407953597,66.57495838293273
CUST_02852,Individual,Quarterly,20,400,1,0,69,0,0.2894563407953597,0,5.789126815907194,115.78253631814388
CUST_02853,Individual,Yearly,10,550,3,1,-17,0,0.2894563407953597,0,2.894563407953597,159.20098743744782
CUST_02854,Individual,Monthly,20,840,2,1,13,0,0.6709045975780855,1,13.41809195156171,563.5598619655918
CUST_02855,Individual,Quarterly,10,210,1,0,-27,0,0.2894563407953597,0,2.894563407953597,60.78583156702554
CUST_02856,Individual,Monthly,10,270,1,1,-79,0,0.2894563407953597,0,2.894563407953597,78.15321201474713
CUST_02857,Individual,Yearly,50,2900,1,0,24,0,0.2894563407953597,0,14.472817039767985,839.4233883065432
CUST_02858,Individual,Monthly,20,100,1,0,43,0,0.6639213917370954,1,13.278427834741908,66.39213917370954
CUST_02859,SME,Monthly,20,340,1,1,-69,0,0.2894563407953597,0,5.789126815907194,98.4151558704223
CUST_02860,SME,Monthly,70,2380,2,0,16,1,0.2894563407953597,0,20.261943855675177,688.9060910929561
CUST_02861,Individual,Monthly,10,90,0,0,68,0,0.2894563407953597,0,2.894563407953597,26.051070671582373
CUST_02862,Individual,Monthly,30,1020,3,0,13,0,0.2894563407953597,0,8.683690223860792,295.2454676112669
CUST_02863,SME,Quarterly,100,1000,0,0,22,0,0.2894563407953597,0,28.94563407953597,289.4563407953597
CUST_02864,SME,Monthly,100,5900,2,2,96,0,0.5674123099731314,0,56.74123099731314,3347.732628841475
CUST_02865,Enterprise,Quarterly,10,440,3,0,73,0,0.2894563407953597,0,2.894563407953597,127.36078994995827
CUST_02866,Individual,Monthly,10,20,1,0,-1,0,0.6639213917370954,1,6.639213917370954,13.278427834741908
CUST_02867,Individual,Monthly,70,3290,0,0,25,0,0.2894563407953597,0,20.261943855675177,952.3113612167334
CUST_02868,Individual,Yearly,70,1750,3,0,-10,0,0.2894563407953597,0,20.261943855675177,506.54859639187947
CUST_02869,SME,Monthly,20,60,4,0,76,0,0.6611244269756129,1,13.222488539512259,39.667465618536774
CUST_02870,Individual,Monthly,50,1700,1,2,6,0,0.45441652690996753,0,22.720826345498377,772.5080957469448
CUST_02871,Individual,Yearly,30,210,1,1,-57,0,0.6713109647340092,1,20.139328942020278,140.97530259414194
CUST_02872,Individual,Monthly,20,560,1,2,33,0,0.5766587346909884,0,11.533174693819767,322.9288914269535
CUST_02873,SME,Monthly,10,90,2,0,20,0,0.2894563407953597,0,2.894563407953597,26.051070671582373
CUST_02874,Individual,Monthly,20,220,1,0,-47,0,0.2894563407953597,0,5.789126815907194,63.68039497497914
CUST_02875,SME,Monthly,30,870,1,0,-27,0,0.2894563407953597,0,8.683690223860792,251.82701649196295
CUST_02876,SME,Monthly,20,1080,0,0,62,0,0.2894563407953597,0,5.789126815907194,312.6128480589885
CUST_02877,SME,Yearly,50,800,2,0,-5,0,0.2894563407953597,0,14.472817039767985,231.56507263628777
CUST_02878,Individual,Monthly,30,1170,2,1,-54,0,0.2894563407953597,0,8.683690223860792,338.66391873057086
CUST_02879,Enterprise,Monthly,20,580,1,0,44,0,0.2894563407953597,0,5.789126815907194,167.88467766130861
CUST_02880,Individual,Yearly,70,910,1,0,63,0,0.2933757121209954,0,20.536299848469678,266.9718980301058
CUST_02881,Individual,Monthly,20,700,1,0,41,0,0.2894563407953597,0,5.789126815907194,202.6194385567518
CUST_02882,Enterprise,Monthly,10,110,2,1,23,0,0.5894093179322054,0,5.894093179322054,64.8350249725426
CUST_02883,Individual,Quarterly,50,1750,1,0,19,0,0.2894563407953597,0,14.472817039767985,506.54859639187947
CUST_02884,Individual,Monthly,10,470,0,2,38,0,0.5876915212258721,0,5.876915212258721,276.21501497615986
CUST_02885,Individual,Monthly,70,560,1,0,16,0,0.6716206568876627,1,47.01344598213639,376.1075678570911
CUST_02886,Individual,Quarterly,10,70,3,1,23,0,0.2894563407953597,0,2.894563407953597,20.261943855675177
CUST_02887,Individual,Yearly,20,100,0,0,9,0,0.7612507571367876,1,15.225015142735751,76.12507571367875
CUST_02888,Individual,Monthly,50,300,1,3,9,1,0.5892368636146573,0,29.461843180732867,176.7710590843972
CUST_02889,Individual,Quarterly,10,570,2,0,88,1,0.6877168272570401,1,6.877168272570401,391.99859153651283
CUST_02890,SME,Monthly,70,3570,0,3,12,0,0.5440059689533144,0,38.08041782673201,1942.1013091633324
CUST_02891,Individual,Monthly,50,1750,1,2,44,0,0.45599900477283123,0,22.79995023864156,797.9982583524546
CUST_02892,Individual,Monthly,70,2100,0,0,16,0,0.2894563407953597,0,20.261943855675177,607.8583156702554
CUST_02893,Individual,Monthly,20,220,0,0,-77,0,0.2894563407953597,0,5.789126815907194,63.68039497497914
CUST_02894,SME,Monthly,10,380,3,0,0,0,0.2894563407953597,0,2.894563407953597,109.99340950223669
CUST_02895,SME,Yearly,50,1350,0,1,6,0,0.2894563407953597,0,14.472817039767985,390.7660600737356
CUST_02896,SME,Yearly,70,3920,2,0,-48,0,0.2894563407953597,0,20.261943855675177,1134.66885591781
CUST_02897,Individual,Quarterly,20,420,1,1,59,0,0.2894563407953597,0,5.789126815907194,121.57166313405108
CUST_02898,Individual,Monthly,30,420,3,1,32,0,0.2894563407953597,0,8.683690223860792,121.57166313405108
CUST_02899,Individual,Quarterly,50,2450,1,0,-16,0,0.6009868682818613,0,30.049343414093066,1472.4178272905601
CUST_02900,Individual,Quarterly,50,1750,1,0,50,0,0.2894563407953597,0,14.472817039767985,506.54859639187947
CUST_02901,Individual,Monthly,10,290,3,0,24,1,0.2894563407953597,0,2.894563407953597,83.94233883065431
CUST_02902,Enterprise,Monthly,20,480,1,1,-34,0,0.2894563407953597,0,5.789126815907194,138.93904358177267
CUST_02903,Individual,Monthly,10,360,1,0,25,0,0.2894563407953597,0,2.894563407953597,104.20428268632949
CUST_02904,Enterprise,Monthly,30,1230,0,0,30,0,0.2894563407953597,0,8.683690223860792,356.03129917829244
CUST_02905,Individual,Monthly,10,450,0,1,25,0,0.2894563407953597,0,2.894563407953597,130.25535335791187
CUST_02906,Enterprise,Yearly,70,2240,1,0,25,0,0.2894563407953597,0,20.261943855675177,648.3822033816057
CUST_02907,Individual,Monthly,20,120,1,0,74,0,0.2894563407953597,0,5.789126815907194,34.734760895443166
CUST_02908,Enterprise,Monthly,30,300,1,0,-11,0,0.2894563407953597,0,8.683690223860792,86.8369022386079
CUST_02909,Individual,Yearly,20,400,0,0,-20,0,0.2894563407953597,0,5.789126815907194,115.78253631814388
CUST_02910,Enterprise,Quarterly,30,600,2,0,-6,1,0.5937765066723749,0,17.813295200171247,356.26590400342496
CUST_02911,Individual,Quarterly,20,520,1,0,0,0,0.2894563407953597,0,5.789126815907194,150.51729721358706
CUST_02912,Individual,Monthly,30,630,2,2,71,1,0.7409908235579851,1,22.229724706739553,466.8242188415306
CUST_02913,Individual,Quarterly,70,3150,1,1,-1,0,0.7704966273954629,1,53.9347639176824,2427.064376295708
CUST_02914,Individual,Monthly,50,1150,3,1,90,0,0.6709045975780855,1,33.54522987890427,771.5402872147984
CUST_02915,SME,Monthly,20,920,2,0,63,0,0.2894563407953597,0,5.789126815907194,266.29983353173094
CUST_02916,Enterprise,Quarterly,10,120,2,0,40,0,0.2894563407953597,0,2.894563407953597,34.734760895443166
CUST_02917,SME,Quarterly,30,1650,0,0,49,0,0.2894563407953597,0,8.683690223860792,477.6029623123435
CUST_02918,SME,Monthly,10,130,3,0,8,0,0.2894563407953597,0,2.894563407953597,37.629324303396764
CUST_02919,Individual,Quarterly,30,300,1,0,-3,0,0.2894563407953597,0,8.683690223860792,86.8369022386079
CUST_02920,SME,Quarterly,30,210,1,1,42,0,0.2894563407953597,0,8.683690223860792,60.78583156702554
CUST_02921,Individual,Quarterly,20,740,2,1,25,0,0.2894563407953597,0,5.789126815907194,214.19769218856618
CUST_02922,SME,Monthly,10,120,0,0,0,0,0.2894563407953597,0,2.894563407953597,34.734760895443166
CUST_02923,Individual,Yearly,50,1250,1,0,100,0,0.2894563407953597,0,14.472817039767985,361.82042599419964
CUST_02924,SME,Monthly,100,200,2,0,-20,0,0.663712835435685,1,66.37128354356851,132.74256708713702
CUST_02925,Individual,Monthly,10,400,2,0,-18,0,0.2894563407953597,0,2.894563407953597,115.78253631814388
CUST_02926,Individual,Monthly,20,520,4,1,76,0,0.2894563407953597,0,5.789126815907194,150.51729721358706
CUST_02927,Individual,Yearly,20,800,3,0,74,0,0.2894563407953597,0,5.789126815907194,231.56507263628777
CUST_02928,Individual,Yearly,100,5100,3,1,-16,0,0.6716206568876627,1,67.16206568876628,3425.2653501270797
CUST_02929,Individual,Monthly,100,500,1,0,29,0,0.6769723031608488,1,67.69723031608488,338.4861515804244
CUST_02930,Individual,Quarterly,10,80,1,0,5,0,0.2894563407953597,0,2.894563407953597,23.156507263628775
CUST_02931,SME,Monthly,20,840,1,0,-17,0,0.2894563407953597,0,5.789126815907194,243.14332626810216
CUST_02932,Individual,Monthly,10,450,1,1,-47,0,0.2894563407953597,0,2.894563407953597,130.25535335791187
CUST_02933,SME,Yearly,30,270,0,0,30,0,0.6716206568876627,1,20.14861970662988,181.33757735966893
CUST_02934,Individual,Monthly,20,780,0,0,51,0,0.2894563407953597,0,5.789126815907194,225.77594582038057
CUST_02935,Individual,Monthly,70,1400,3,1,100,0,0.2894563407953597,0,20.261943855675177,405.2388771135036
CUST_02936,Individual,Quarterly,20,1040,3,0,-30,0,0.2894563407953597,0,5.789126815907194,301.0345944271741
CUST_02937,Individual,Yearly,30,1530,1,0,100,0,0.2894563407953597,0,8.683690223860792,442.8682014169003
CUST_02938,Individual,Monthly,50,550,1,0,2,0,0.2894563407953597,0,14.472817039767985,159.20098743744782
CUST_02939,Individual,Monthly,20,800,0,0,5,0,0.2894563407953597,0,5.789126815907194,231.56507263628777
CUST_02940,Individual,Monthly,10,220,1,3,17,0,0.5618868944879246,0,5.618868944879246,123.61511678734341
CUST_02941,SME,Monthly,30,480,1,0,-45,1,0.2894563407953597,0,8.683690223860792,138.93904358177267
CUST_02942,Individual,Monthly,30,1260,0,0,7,0,0.562874985954592,0,16.88624957863776,709.2224823027859
CUST_02943,Individual,Yearly,50,1900,2,1,27,0,0.2894563407953597,0,14.472817039767985,549.9670475111834
CUST_02944,SME,Monthly,30,1260,1,0,38,0,0.2894563407953597,0,8.683690223860792,364.7149894021532
